UserEmail,POL,LINK,MINA,USDT,ETH,AVX,USDC
robert.davis19@gmail.com,14355.48,14224.77,46792.69,958.63,21181.63,4399.5,43662.55
alex.smith99@outlook.com,42500.67,4365.99,45064.28,41010.19,41018.32,21615.78,17164.8
robert.brown18@protonmail.com,8320.44,4432.09,29414.51,45119.91,5132.31,48972.7,22537.73
sarah.miller81@gmail.com,9846.01,9089.44,8224.18,10322.71,21776.8,24225.47,2224.26
lisa.johnson72@yahoo.com,47817.51,15821.05,44126.88,36355.86,37732.52,40966.33,43509.06
sarah.smith91@yahoo.com,4996.17,19769.01,35262.21,5017.79,40723.55,22817.49,25220.78
jane.smith2@protonmail.com,23233.55,31412.13,2132.34,14557.1,23903.81,46640.57,32657.81
jane.smith55@gmail.com,4211.65,31057.91,9950.49,32950.82,37444.23,39293.98,24680.67
lisa.williams79@gmail.com,49277.72,9553.13,46979.7,37640.18,30007.87,968.76,19477.5
chris.smith84@yahoo.com,10726.47,47462.24,36839.86,5062.48,5072.67,20388.61,46729.67
robert.brown19@protonmail.com,8321.42,46440.53,4356.67,42352.58,11881.71,5394.39,37296.35
alex.miller37@yahoo.com,39221.43,44077.99,46861.3,6523.89,33710.83,13265.06,16338.74
sarah.smith45@yahoo.com,11642.47,30619.52,20085.48,952.0,38197.62,7402.72,27889.09
chris.wilson51@gmail.com,19526.38,33151.68,49715.08,5352.54,49266.76,15202.06,29120.71
chris.williams48@protonmail.com,26039.3,8645.84,26926.15,9145.82,4915.48,20581.64,18157.32
michael.wilson82@outlook.com,44714.58,25279.49,15401.98,27723.76,32941.48,35007.45,29283.43
chris.jones27@yahoo.com,12207.59,30419.26,23810.26,30281.62,9413.09,34003.12,25312.05
emily.miller13@gmail.com,10437.31,4727.91,43939.68,45401.53,20799.38,8827.68,3680.9
chris.rodriguez89@gmail.com,48864.19,31072.03,44955.39,38305.41,18920.81,2268.87,13607.54
jane.wilson32@outlook.com,27064.02,8714.43,35904.97,9345.51,15456.77,13223.77,4287.09
lisa.wilson53@outlook.com,2266.85,35576.76,24401.39,12955.35,32027.31,40066.76,37963.52
emily.miller35@outlook.com,31775.55,26504.32,2660.25,41973.09,48831.22,13137.41,8520.46
sarah.smith57@gmail.com,18652.25,43832.98,19386.25,41439.86,13236.41,27339.05,47941.31
robert.johnson95@outlook.com,5307.86,2198.06,23778.26,34201.11,42800.19,11897.22,19595.71
jane.davis65@protonmail.com,16506.61,24275.29,46371.18,38999.83,28290.32,26173.4,19244.58
jane.brown45@protonmail.com,1481.76,22004.11,32014.43,9955.9,89.82,36362.6,41017.44
michael.miller36@yahoo.com,42958.93,8380.88,15391.43,12301.4,17916.44,5120.33,32934.32
robert.johnson94@protonmail.com,8636.83,42367.51,33798.27,3971.01,27761.64,35328.51,28088.37
emily.davis93@gmail.com,47208.01,7412.44,17069.13,1692.81,42229.92,11389.43,38910.78
alex.rodriguez6@gmail.com,1327.44,7263.96,3632.1,33393.21,12798.82,40776.69,24165.85
chris.williams44@gmail.com,34990.34,41170.44,37519.46,49590.51,6906.31,22952.01,604.75
lisa.jones53@yahoo.com,34877.22,14623.87,148.94,44338.41,7870.78,30206.36,20626.99
sarah.jones50@outlook.com,17945.69,16679.83,36115.73,2502.64,45524.64,44916.44,27420.85
sarah.davis82@gmail.com,23225.88,1764.57,14569.28,20917.39,13343.61,18155.5,24834.44
lisa.smith90@outlook.com,18944.59,4906.2,18994.61,20781.0,1024.85,15020.73,31019.83
lisa.johnson30@outlook.com,8027.54,32517.28,32787.61,7074.78,39947.8,13252.99,22074.05
emily.smith42@gmail.com,44102.79,2588.55,36685.88,6341.04,48192.71,30511.46,12029.7
jane.johnson31@gmail.com,27680.15,37279.2,42462.69,506.42,46296.98,24164.82,1419.45
alex.rodriguez48@outlook.com,33709.13,30987.85,24531.18,313.82,24520.49,45842.16,42250.91
michael.smith60@yahoo.com,37838.09,4505.89,49498.97,21524.74,39693.24,5999.06,25897.62
john.wilson75@protonmail.com,42881.45,11734.24,30678.25,23061.04,10582.13,38417.9,20507.34
jane.smith98@outlook.com,25527.36,18187.24,47857.69,15622.2,14468.65,37610.19,39936.49
sarah.davis11@yahoo.com,7100.24,2900.54,32236.58,36420.78,37333.44,10779.28,448.76
jane.garcia92@protonmail.com,32638.96,9260.27,35401.53,12469.21,49827.74,872.68,39549.57
emily.garcia95@yahoo.com,38809.32,36712.47,45586.76,15967.04,10159.86,34739.51,34892.54
chris.brown60@outlook.com,22545.61,45218.79,28427.37,16004.73,25485.12,10220.57,14420.99
robert.wilson58@protonmail.com,39317.51,24695.14,22452.9,29676.51,15002.06,2943.64,35972.42
sarah.davis67@yahoo.com,28018.5,12220.95,11432.78,11777.42,29183.41,46889.32,20439.1
chris.garcia20@gmail.com,38108.25,46336.37,29952.86,44958.86,15610.67,35991.22,8879.34
alex.wilson5@outlook.com,6010.09,35035.82,16575.69,21544.39,48871.81,7414.43,15455.46
sarah.johnson60@outlook.com,33100.35,35581.79,30903.87,16809.41,49942.72,13106.96,33196.09
michael.jones60@outlook.com,26345.91,30796.2,6830.2,28125.01,22986.19,4334.91,1064.94
emily.miller17@protonmail.com,11153.37,35804.32,43453.66,25730.12,12569.59,3970.83,18258.4
alex.johnson87@outlook.com,4863.48,6776.54,1459.57,45083.14,48697.08,37395.26,36099.58
robert.johnson43@outlook.com,2850.58,8440.76,14032.04,34323.66,2456.76,37169.52,33605.87
jane.jones8@outlook.com,882.06,23839.84,48819.01,34000.37,22305.69,38290.14,5986.04
jane.davis16@yahoo.com,7479.05,37445.65,671.31,18405.54,15362.53,1974.41,33503.79
chris.smith20@yahoo.com,24577.37,18310.51,45737.6,27453.37,41012.89,36723.81,14136.35
sarah.williams24@gmail.com,29194.87,30087.41,33165.33,11066.29,16907.71,18968.66,26381.74
john.miller82@yahoo.com,35291.81,47718.42,19717.41,46702.03,5440.48,45211.97,12194.95
david.smith82@outlook.com,44085.3,37395.52,49021.19,41121.99,9195.71,10831.98,15780.11
david.jones18@outlook.com,30925.08,42830.95,27657.34,38680.84,19977.48,30252.88,1608.01
david.johnson62@gmail.com,20139.04,25689.73,35173.86,22351.86,2390.02,31762.9,7538.63
chris.davis42@outlook.com,4089.04,33177.41,20588.65,8756.9,5736.81,23046.31,40939.81
robert.smith98@gmail.com,36305.09,49729.13,29106.79,26516.96,11340.36,22284.94,20865.34
jane.williams29@yahoo.com,21739.54,9905.1,9563.08,42692.35,38481.84,43578.36,48815.16
robert.brown76@yahoo.com,28783.57,44718.74,16572.51,1286.18,32812.69,13495.96,31749.58
chris.garcia25@gmail.com,33716.08,47364.39,31584.64,45405.11,26302.18,39368.99,34568.32
robert.davis74@outlook.com,28289.61,24482.25,31177.4,12839.11,1099.28,29690.1,49056.08
alex.miller7@protonmail.com,32727.47,11088.42,18403.84,11056.47,43703.47,29891.52,49062.94
michael.rodriguez90@gmail.com,21087.95,19915.91,42538.41,4500.68,26981.15,22932.47,42300.07
lisa.williams56@outlook.com,3629.82,46037.58,3475.99,48302.73,12828.17,40358.64,9131.47
john.smith74@protonmail.com,9339.52,10908.41,43821.3,36526.83,42462.06,441.06,9744.98
michael.davis87@yahoo.com,41632.66,35459.01,38882.72,1102.92,48085.58,16276.25,15270.96
jane.wilson37@protonmail.com,28742.34,32235.04,40410.39,15948.22,47947.11,5345.17,18790.16
chris.brown23@outlook.com,39466.04,10644.59,24936.44,24314.8,2437.51,47759.94,45239.43
david.jones45@protonmail.com,6325.76,10099.62,42096.62,16084.95,31247.6,25936.38,15537.29
sarah.davis7@gmail.com,23720.26,26317.51,24831.64,38389.76,49138.53,5239.33,38621.65
chris.smith87@outlook.com,10670.69,32623.88,35903.22,21691.47,3312.5,29353.52,16731.44
robert.williams62@outlook.com,603.0,19205.68,25522.0,32561.9,32392.03,7833.27,49055.53
chris.miller74@yahoo.com,2176.19,33879.04,14073.62,25822.17,24643.38,30213.35,35034.47
lisa.williams44@protonmail.com,16971.99,24366.81,45821.28,29527.07,17804.16,19178.39,3735.14
chris.jones29@protonmail.com,25951.62,11374.19,24453.85,29400.98,431.72,8284.8,657.71
john.johnson29@protonmail.com,42176.08,44652.16,18054.5,46665.5,16254.05,40912.83,18206.54
john.smith17@yahoo.com,32737.46,41478.9,28076.5,5192.06,538.76,29653.71,24432.22
alex.johnson82@gmail.com,11830.11,28572.17,27003.69,2710.13,42045.97,28265.0,33240.85
sarah.smith39@outlook.com,37035.21,41119.6,940.23,30745.4,33236.46,25456.57,35914.26
alex.johnson17@outlook.com,16258.95,44812.28,22301.12,9050.79,32384.61,32120.26,37040.77
david.wilson65@gmail.com,7635.2,16238.64,5299.49,39715.64,39333.65,16012.26,23071.42
jane.brown43@yahoo.com,20468.29,23884.55,45955.99,17828.59,30559.42,2155.4,20791.65
emily.garcia86@gmail.com,37560.7,35700.94,28087.34,7407.6,8033.19,28119.04,38575.59
jane.williams40@yahoo.com,2833.54,28862.63,4983.98,25846.89,18481.74,530.2,8309.54
john.jones57@outlook.com,26353.23,36574.45,32911.31,3855.4,25611.84,2510.19,25877.08
david.williams70@gmail.com,23786.72,49902.58,49871.44,11861.95,1563.15,34338.12,5292.44
emily.rodriguez69@outlook.com,1567.19,1762.63,23949.03,41980.05,35912.8,10883.33,19094.47
jane.davis66@gmail.com,9854.86,8814.3,5251.05,20868.6,10985.09,11279.32,6022.75
david.johnson41@gmail.com,2198.3,10193.73,12630.14,32063.96,25937.73,44976.7,47106.66
lisa.jones19@outlook.com,25088.69,32720.35,23057.78,30531.32,32291.95,30231.84,49710.37
emily.miller57@yahoo.com,45039.27,19935.23,10370.5,14229.49,19690.58,10768.2,32689.77
chris.brown11@outlook.com,38813.64,22153.1,5713.38,28919.48,49671.01,13858.46,33372.17
michael.wilson80@protonmail.com,7970.85,20017.97,10901.46,35726.78,29506.77,4382.62,1342.55
jane.rodriguez62@gmail.com,7584.54,10718.25,35345.89,37794.01,43764.46,38075.32,6026.51
robert.rodriguez22@gmail.com,47659.69,31721.52,32950.9,18874.94,4268.41,32948.31,37952.46
chris.miller81@gmail.com,36740.19,14683.91,5524.93,48222.36,27641.09,49557.32,25099.06
michael.miller86@gmail.com,35948.09,1045.37,7098.3,8016.26,1521.53,6535.38,25396.81
emily.garcia19@outlook.com,28956.79,33226.49,12859.94,8068.14,47082.71,24947.84,18785.7
sarah.brown82@yahoo.com,19648.43,24403.09,44048.36,11246.54,26280.27,5909.86,3489.0
sarah.garcia41@gmail.com,34229.58,8823.24,43838.1,48846.73,20866.47,27186.53,40036.11
chris.jones46@yahoo.com,39209.9,1233.2,36922.83,47335.41,42425.81,19621.39,40823.96
john.smith15@outlook.com,16227.3,22724.04,26171.64,34265.45,42116.33,13351.94,3957.84
jane.jones26@yahoo.com,29002.77,14684.34,28285.62,11190.0,17319.28,46141.79,36959.68
sarah.smith39@gmail.com,24076.45,14436.27,47063.57,20287.24,8784.06,14790.17,30286.18
jane.smith6@gmail.com,37606.42,28239.79,42919.67,17784.43,19474.6,39166.55,3526.93
chris.davis29@yahoo.com,28010.87,38837.73,25720.02,14808.85,31700.67,19545.75,11668.24
michael.davis36@outlook.com,19939.37,13407.82,2699.85,41274.88,12081.45,4601.67,31118.52
lisa.garcia95@yahoo.com,37783.31,46312.48,19243.15,31948.8,33238.62,47782.64,43963.2
alex.davis77@outlook.com,6301.23,12240.5,45254.79,41669.44,5776.94,29531.89,32585.45
lisa.brown34@gmail.com,18209.07,23476.86,10672.27,34335.77,33867.57,12417.86,22969.2
michael.rodriguez25@gmail.com,36972.44,44165.38,1441.77,42225.34,25971.4,24446.31,17672.65
john.miller11@yahoo.com,3874.91,5188.13,28130.87,9068.5,43437.76,43031.28,4177.72
michael.garcia59@protonmail.com,41778.89,45252.04,7128.15,12782.88,14019.1,37679.14,46178.85
alex.williams43@gmail.com,46911.75,30147.09,27568.25,3934.87,19995.31,29160.05,33040.68
jane.jones30@gmail.com,6246.73,21352.68,21489.82,22339.08,12132.96,1273.7,26972.1
alex.rodriguez57@yahoo.com,41309.05,22000.9,9971.6,37141.51,24717.45,38290.46,19620.2
chris.garcia77@protonmail.com,29616.46,24721.32,16665.41,14112.96,29211.48,31942.36,43499.9
david.garcia24@outlook.com,23830.73,29021.78,22331.13,23444.93,37966.72,9989.83,37287.8
jane.garcia98@gmail.com,20747.68,49645.42,1048.39,13539.85,43708.56,44317.11,37223.6
lisa.davis34@yahoo.com,17131.48,179.43,13088.33,48037.47,8071.6,22545.32,39085.27
robert.rodriguez49@gmail.com,11970.84,34271.84,5961.29,22366.54,27784.33,44232.98,17033.51
lisa.williams54@outlook.com,30280.52,44678.25,48033.88,6323.82,3657.23,30926.76,32350.35
michael.miller9@yahoo.com,4109.77,18251.91,32713.78,17268.12,16724.93,47477.85,17904.26
sarah.johnson50@gmail.com,35107.0,47741.33,243.62,26398.87,13380.85,43678.17,35796.93
sarah.rodriguez56@gmail.com,1946.42,22455.56,42968.16,13750.43,23582.65,43981.41,1770.12
jane.johnson67@yahoo.com,41042.79,13759.31,25520.84,22660.78,4309.8,22548.11,20461.4
john.smith88@outlook.com,12342.16,47937.91,34687.53,15641.52,8456.04,4124.32,23697.27
david.johnson63@outlook.com,45156.21,26333.1,13451.92,48194.65,1994.42,17199.93,46707.75
sarah.miller89@yahoo.com,35074.83,21111.63,16537.31,37216.23,5033.13,17541.0,5631.3
david.jones68@yahoo.com,7216.81,37688.67,27865.35,17927.32,41712.84,32347.24,12526.78
chris.brown79@yahoo.com,47445.47,10630.04,24136.88,9759.16,32169.28,5548.8,29741.53
robert.jones85@gmail.com,1555.7,8066.79,28186.46,9089.66,12741.85,14897.61,19165.03
robert.rodriguez73@outlook.com,19015.06,10974.19,45449.18,4506.59,48857.3,31376.03,20489.81
robert.johnson49@protonmail.com,37678.1,11403.05,6178.88,23165.92,28436.24,10397.92,16523.57
emily.brown19@protonmail.com,11632.53,37792.26,48787.76,26600.34,15198.15,46755.78,15847.63
chris.smith96@protonmail.com,24482.51,10123.45,18643.21,2426.58,28864.71,41854.96,12247.17
david.smith54@outlook.com,22092.56,24604.06,11655.8,35415.09,6407.7,35613.22,7792.07
jane.jones80@protonmail.com,16386.93,34290.32,36747.38,1142.8,33657.59,48467.03,1050.33
sarah.rodriguez3@outlook.com,44247.99,25109.62,38899.5,28352.77,33380.63,26553.64,44222.23
robert.williams35@yahoo.com,37804.49,16070.82,905.54,41735.19,4151.83,20546.55,10124.58
john.rodriguez47@protonmail.com,7165.95,35411.65,42972.78,7719.68,37486.13,14129.08,44157.7
john.wilson87@outlook.com,46922.25,17354.87,21135.08,41125.34,21748.11,106.46,3275.47
sarah.johnson34@gmail.com,2214.27,10928.37,12276.75,8717.6,13384.99,35794.3,14397.49
lisa.wilson5@yahoo.com,30939.39,11140.92,49428.69,2311.99,16141.06,26526.4,3766.85
emily.smith40@yahoo.com,7869.61,18191.61,46598.66,33617.73,36427.47,46626.25,30772.62
emily.wilson62@yahoo.com,2507.03,46765.35,16411.02,7500.41,42754.64,44222.03,20109.37
jane.williams36@outlook.com,31129.15,10055.39,41490.58,2974.16,24971.89,7316.38,692.1
lisa.davis33@gmail.com,8077.79,1755.67,19777.66,25148.74,48152.44,18924.74,45113.62
chris.garcia62@outlook.com,37337.21,18834.53,2342.14,3657.12,948.62,35498.81,45278.42
emily.johnson13@outlook.com,4470.44,20683.04,45516.47,28570.76,1360.09,20080.94,28196.12
robert.garcia66@protonmail.com,22120.36,2693.5,12410.43,7390.29,18050.02,39093.08,37476.83
robert.rodriguez38@outlook.com,19885.19,2482.66,9784.76,13049.02,10645.87,21675.02,28213.3
robert.smith14@outlook.com,48204.72,45430.09,20885.7,10529.17,47025.02,2983.34,16573.65
sarah.wilson43@gmail.com,14233.9,34384.35,31051.49,39904.27,12700.03,16684.26,4748.24
michael.garcia25@yahoo.com,16851.61,8721.36,29832.39,37095.22,47092.93,30214.99,30067.58
chris.johnson21@outlook.com,40041.22,23738.45,43748.03,25254.63,4534.23,49882.61,15275.8
lisa.wilson78@outlook.com,32375.37,10615.42,39326.73,6102.93,87.89,33064.66,3131.74
robert.rodriguez10@gmail.com,25064.99,49714.46,9050.65,29478.51,31968.14,33715.61,44533.3
jane.garcia30@yahoo.com,12449.02,6578.95,42375.58,23125.86,18750.99,3110.61,30320.01
chris.johnson98@gmail.com,18475.49,31045.83,24208.32,46545.73,31486.99,9981.87,33343.73
emily.rodriguez8@yahoo.com,44815.75,31934.51,24066.49,5961.87,40396.04,48001.04,22276.15
sarah.garcia27@yahoo.com,11184.71,36667.23,45975.89,39112.24,49414.47,30706.48,8527.97
lisa.wilson12@yahoo.com,29597.15,34107.59,344.8,46127.55,20248.78,6971.95,7767.11
alex.williams22@gmail.com,47830.34,48865.27,14280.85,26198.07,5514.78,26325.67,45191.02
jane.johnson93@gmail.com,23762.89,47652.96,25887.51,1165.14,11888.91,35277.96,49396.15
alex.brown94@protonmail.com,40941.57,29331.08,45934.24,4823.22,6644.76,17456.94,46166.07
lisa.johnson38@protonmail.com,26719.85,34894.19,39722.01,17827.71,5820.6,29504.08,10720.75
david.smith54@gmail.com,27797.7,25818.47,6963.54,2762.13,2903.75,1088.62,40383.4
alex.davis29@gmail.com,41470.71,10369.91,6078.21,31891.97,31053.61,21850.74,48928.32
david.johnson13@outlook.com,18621.19,18525.87,679.15,14405.03,2376.15,27554.63,40221.3
chris.brown32@gmail.com,44333.65,13684.87,823.93,38332.89,38258.06,14651.0,15195.91
alex.miller1@outlook.com,14684.05,17212.63,20290.8,33505.64,41890.08,34855.08,1293.13
david.wilson92@gmail.com,41848.84,36881.19,4963.17,37185.67,28118.56,45323.3,28265.09
chris.garcia26@yahoo.com,31391.91,4535.11,20391.81,17453.46,1546.67,368.3,30533.44
robert.brown39@yahoo.com,15817.03,42600.63,21633.62,9366.54,37912.8,24719.38,46252.52
john.johnson77@protonmail.com,5000.9,12051.0,42534.81,46403.47,10730.54,13402.41,49862.19
michael.johnson35@yahoo.com,41350.23,34089.29,43516.97,24497.47,4599.37,4715.54,6674.23
michael.williams3@outlook.com,5960.32,8311.03,19503.48,25020.22,15803.34,13099.73,20464.33
chris.jones33@outlook.com,427.88,40595.48,39639.46,42145.05,16200.45,34963.26,46708.67
robert.garcia57@yahoo.com,28461.73,6580.73,24197.72,39753.03,14652.21,11115.86,40776.6
emily.smith47@outlook.com,30901.26,43605.59,43398.5,33178.45,17748.42,36556.66,19715.33
michael.jones16@protonmail.com,7042.34,35443.34,20130.03,30762.34,43803.94,30855.91,26132.1
robert.garcia44@gmail.com,20167.12,19124.91,21944.09,14842.03,37358.06,13237.18,35661.92
jane.davis23@yahoo.com,23886.82,14581.61,29615.98,6671.71,37581.17,206.09,28057.67
john.davis95@outlook.com,39052.15,43164.14,49684.33,1574.37,38065.88,37668.66,20048.56
emily.rodriguez58@yahoo.com,45748.71,47268.32,9979.99,28540.03,823.64,15331.73,37467.46
chris.davis25@yahoo.com,23991.83,1407.93,36967.23,19345.03,5585.8,37566.68,39893.91
jane.smith87@outlook.com,18153.28,13184.95,10368.16,44692.44,36327.18,22912.73,7792.67
robert.williams23@yahoo.com,33252.56,26720.57,3591.43,47231.21,10512.77,28182.19,29451.84
john.smith15@protonmail.com,20987.28,36988.53,17396.93,49206.09,20930.14,23394.49,47958.84
sarah.wilson73@yahoo.com,19191.99,34744.63,10676.22,30389.03,37964.91,4779.11,10855.45
chris.williams6@gmail.com,44670.31,9484.78,44810.09,8824.07,468.84,2238.74,41232.02
sarah.garcia47@outlook.com,18999.33,20208.75,3327.35,24532.92,33697.59,21893.47,35256.66
alex.brown99@yahoo.com,21249.13,47067.79,36204.99,1128.53,28654.11,16737.25,3827.89
david.brown9@gmail.com,18837.0,34039.06,36334.63,40842.68,14157.41,32779.59,34375.16
lisa.johnson56@outlook.com,13607.73,28020.25,24465.54,31229.99,16201.43,40261.93,10154.59
emily.garcia97@protonmail.com,27818.51,13314.16,22331.95,15211.0,22807.72,46023.35,13296.23
david.rodriguez30@protonmail.com,14172.01,3819.73,8273.87,6046.38,7608.72,36941.23,2135.92
lisa.johnson53@gmail.com,44347.6,43679.16,27558.69,18762.23,4683.13,19814.52,12049.28
jane.brown75@outlook.com,27911.72,45667.56,16215.14,21117.39,20360.21,35144.79,18512.9
david.brown58@outlook.com,44633.26,12506.81,15461.21,19966.24,27662.08,49058.42,27548.27
john.davis48@outlook.com,36554.59,26319.19,12334.35,15730.59,45672.67,14480.11,38310.17
chris.jones43@protonmail.com,46676.95,6560.45,27036.11,1278.7,15229.8,17828.14,43980.19
robert.davis48@gmail.com,39636.5,18305.63,34495.95,40046.71,39521.98,35849.5,30549.3
john.johnson70@gmail.com,21322.46,1534.43,33203.83,12693.08,33416.66,8158.32,9958.25
alex.garcia76@gmail.com,9478.98,21849.76,17686.27,9249.13,27181.92,32006.39,44299.8
lisa.smith33@gmail.com,23746.77,38539.77,11216.52,30459.02,38418.68,45906.17,47087.87
david.brown77@gmail.com,18493.64,33113.99,6048.67,11086.07,31499.19,44133.54,6961.53
robert.davis74@outlook.com,29865.7,20138.55,16537.22,41134.98,43794.86,14100.98,8286.69
david.williams29@gmail.com,112.49,21782.08,37382.96,42077.38,11867.06,28275.39,14959.39
chris.smith54@gmail.com,42490.08,32878.59,5686.62,7963.31,3534.97,280.95,33763.39
jane.jones60@protonmail.com,44914.26,48813.98,45573.88,42562.46,36685.34,43833.04,23291.07
robert.williams61@yahoo.com,26719.11,1014.8,38718.82,32428.02,36437.4,20895.93,48503.8
john.miller83@gmail.com,6890.25,13324.9,41851.61,23258.66,8832.49,28097.02,11014.26
john.williams37@protonmail.com,26811.79,31712.74,46124.07,29509.16,15784.75,28155.4,30674.95
david.miller10@outlook.com,24705.63,46745.28,3218.72,39776.44,10795.85,15560.95,17756.82
chris.jones79@outlook.com,28774.17,35424.83,41620.77,24614.77,14887.11,27047.68,12334.95
david.brown95@gmail.com,38851.84,10639.9,47377.32,8425.69,48338.02,25034.95,9386.14
sarah.jones16@yahoo.com,19301.5,23229.57,36922.6,13955.74,31751.17,7314.78,17189.05
david.smith3@yahoo.com,11694.02,32357.9,25834.26,46043.19,8056.02,49603.16,36507.22
alex.smith78@gmail.com,33410.92,9105.2,42125.63,19704.92,3451.29,13547.15,14979.64
robert.davis89@yahoo.com,26272.2,16933.98,17780.84,49052.37,9753.2,23921.41,3149.73
chris.brown56@yahoo.com,19785.19,49557.12,43023.27,48355.82,44562.98,902.91,7870.59
michael.miller28@outlook.com,43889.56,45920.61,21589.39,26611.05,12252.91,13979.17,3129.64
david.rodriguez50@outlook.com,9647.04,20685.51,47441.3,12150.29,48658.48,10564.06,18273.63
david.garcia16@gmail.com,17192.5,24275.22,48250.71,5405.56,21894.79,32864.4,32825.83
david.rodriguez80@gmail.com,44000.81,19284.68,22434.31,9667.81,33985.69,13397.29,19998.97
michael.miller87@yahoo.com,27549.83,19947.34,25141.23,49348.01,22495.75,4189.17,14077.22
michael.brown82@outlook.com,28910.06,42947.73,42131.51,16797.9,29058.29,1725.69,24913.16
david.brown32@gmail.com,11048.15,19396.9,4231.77,26025.54,30411.5,21495.45,19453.82
john.garcia71@yahoo.com,34275.41,28041.69,18038.36,33245.6,49743.25,28865.24,24962.23
sarah.jones85@protonmail.com,17096.98,1799.91,22641.43,27510.91,36881.19,32847.58,33079.32
robert.jones8@gmail.com,17224.56,11682.6,44930.77,20139.24,29294.18,38499.9,4366.46
jane.williams27@protonmail.com,48657.61,44488.98,31689.06,667.8,22020.56,40586.43,24597.65
robert.miller51@yahoo.com,37329.5,6101.56,10134.4,31261.68,4617.55,19092.99,16208.14
robert.johnson82@yahoo.com,10406.43,32938.43,12474.61,31848.26,20816.47,6413.63,33996.66
robert.brown15@yahoo.com,49157.19,41592.75,26643.21,32234.44,2645.43,46491.71,33198.19
alex.jones58@protonmail.com,49986.56,15769.24,30931.16,47735.48,11626.21,5716.56,44064.92
sarah.williams80@protonmail.com,23805.33,36593.98,5926.82,33583.05,29798.14,14579.39,38101.05
chris.wilson25@gmail.com,16624.1,25136.56,3084.38,20195.63,5089.76,17528.34,49247.67
robert.smith90@yahoo.com,44921.31,5403.09,16251.92,15642.76,27301.64,32777.51,32315.74
john.davis19@gmail.com,19495.98,16966.38,7262.96,16649.72,22211.1,42550.49,44048.95
alex.jones60@gmail.com,21266.92,44162.37,29012.43,11037.91,23483.87,43199.22,28955.62
jane.smith86@yahoo.com,27325.45,23232.63,35174.4,24045.75,17573.65,2373.78,20254.7
david.jones82@yahoo.com,33981.35,20566.89,34303.04,25908.6,18241.88,15568.77,25731.39
john.brown2@gmail.com,37030.61,22329.42,5126.94,27000.82,34736.21,36481.77,42339.78
emily.jones9@gmail.com,171.81,37201.53,28727.26,25814.32,33594.1,3992.8,21327.07
michael.williams44@protonmail.com,21165.92,42755.16,11409.98,17535.86,28253.53,22182.58,45613.91
emily.rodriguez61@gmail.com,17793.53,33074.44,47553.64,22818.45,40774.09,48080.91,31273.36
chris.miller97@gmail.com,38858.5,44567.4,44076.95,16219.47,24157.67,19210.32,36804.48
robert.miller59@yahoo.com,23008.91,25149.97,16788.82,31936.88,4711.59,16980.29,2418.01
sarah.miller56@gmail.com,21890.23,45439.83,6371.24,27656.43,43955.43,29911.03,24767.98
jane.williams77@protonmail.com,24086.07,40344.35,31472.8,9375.29,11363.75,46674.99,33472.53
john.williams93@gmail.com,9419.43,20618.18,14204.24,24234.49,43896.65,10604.58,20540.23
michael.davis76@protonmail.com,47356.47,35812.91,15615.51,12861.34,15122.16,8967.76,12849.93
michael.williams92@gmail.com,24167.45,38501.91,12212.19,10975.65,45248.38,22713.57,24971.18
lisa.jones54@outlook.com,7627.43,26553.2,35253.98,34109.04,26878.53,41417.17,7094.92
jane.jones28@protonmail.com,41447.59,23712.13,31033.4,7024.55,14631.62,2651.05,43753.95
robert.garcia92@outlook.com,48791.43,5936.54,16264.12,16931.67,5375.73,25659.97,16585.28
emily.rodriguez52@protonmail.com,3516.03,13687.45,47941.97,18209.39,26181.02,40742.33,45813.97
john.jones83@yahoo.com,34195.1,10701.12,17206.57,47371.62,15037.99,21292.22,31532.88
sarah.williams7@outlook.com,23457.68,19538.56,9537.17,10122.45,29901.31,29887.14,17883.84
david.jones92@yahoo.com,519.57,17258.95,34047.46,20796.53,49187.55,16441.03,20660.18
chris.williams74@protonmail.com,14570.24,24924.37,40541.65,16472.83,29356.27,28671.64,49968.09
emily.brown76@gmail.com,49862.05,30403.1,15266.26,31124.51,34917.29,28687.64,2737.52
emily.garcia65@yahoo.com,43647.03,13548.58,49883.16,47900.72,41839.3,30953.61,27664.57
emily.rodriguez95@yahoo.com,47039.05,22113.82,16216.01,10303.43,33068.09,41906.44,2096.51
alex.johnson24@yahoo.com,18926.96,27172.55,38449.9,10322.06,34634.43,34829.33,9199.36
chris.jones43@outlook.com,25861.16,3750.41,46183.57,48211.4,37716.9,5572.66,25860.11
robert.wilson49@gmail.com,46993.85,9449.19,14884.17,16695.3,49681.56,7365.15,17330.53
emily.johnson3@protonmail.com,7820.74,21179.31,47268.56,18577.64,26067.27,31159.95,5322.77
lisa.smith27@protonmail.com,45074.87,11187.3,20068.03,36533.2,28416.34,46455.63,47930.45
david.brown35@gmail.com,48132.23,43053.56,18.04,17147.98,15861.83,25346.56,30611.5
chris.garcia76@protonmail.com,31209.52,27764.11,38538.4,23572.54,17051.78,7361.89,24547.74
chris.brown80@yahoo.com,14425.69,46847.9,2938.32,43076.97,9418.32,19380.58,7915.4
alex.davis25@yahoo.com,11954.05,33756.37,37862.89,31497.81,6518.93,40279.32,44821.79
david.smith45@outlook.com,172.38,22521.61,40901.57,49439.31,15912.68,26139.0,10789.94
sarah.miller61@protonmail.com,6321.28,36583.41,32893.84,17736.97,33399.08,18677.39,34074.2
