UserEmail,MINA,POL,POL,AVX,USDT,ETH,PEPE
alex.smith11@outlook.com,45216.88,21528.1,49603.22,35819.4,4150.41,11374.13,8871.25
sarah.smith26@gmail.com,21263.28,49446.33,33805.96,4654.92,2257.68,21033.68,28761.41
chris.wilson3@protonmail.com,49661.68,18444.98,42359.43,6162.21,37116.71,41575.51,7248.6
david.wilson10@gmail.com,15988.4,1174.01,4255.86,44166.0,22840.54,10201.91,17988.61
chris.garcia31@gmail.com,4789.22,28376.56,11311.42,38598.03,9366.3,25726.32,14753.91
lisa.davis94@protonmail.com,27729.14,19121.37,37944.76,44528.28,14354.74,12314.1,7422.07
lisa.miller76@gmail.com,49483.33,21928.35,48914.65,24853.32,31631.43,42664.88,38651.11
emily.garcia89@gmail.com,6663.19,5664.86,49456.0,32386.28,38447.11,9217.09,10532.45
alex.miller55@protonmail.com,23113.24,43289.85,37371.14,42277.62,475.85,16544.73,10826.76
john.rodriguez38@gmail.com,41991.51,6046.98,7995.18,7036.55,28302.42,38.28,41731.22
alex.davis45@outlook.com,22322.6,11029.26,42848.23,2516.12,9094.62,5370.05,23727.97
jane.smith89@outlook.com,5836.1,6779.65,9062.92,4989.85,31776.39,3418.42,873.49
jane.johnson72@protonmail.com,46588.42,43617.66,48164.64,37166.18,35.63,47240.7,24970.24
david.miller98@yahoo.com,49325.11,42757.02,19023.41,11453.58,48230.91,45009.6,27069.05
john.davis89@yahoo.com,17266.07,49516.47,26856.46,34468.15,5197.7,6725.83,42499.79
alex.rodriguez78@yahoo.com,27924.3,10379.4,35238.04,10555.56,19171.33,39138.03,45751.77
lisa.garcia57@gmail.com,40016.8,34766.82,20404.84,6991.21,19155.57,18497.1,39004.5
michael.smith76@gmail.com,38968.18,1386.63,13978.42,39201.06,49243.67,29925.19,44795.18
john.rodriguez35@outlook.com,13881.39,6288.31,27920.62,7196.99,10019.54,12107.04,34611.92
jane.johnson16@yahoo.com,21833.24,44305.63,5055.22,35137.23,47759.75,42159.19,36711.6
chris.jones71@outlook.com,41598.71,27957.05,27336.64,30424.57,28497.22,33914.3,15408.78
jane.jones98@yahoo.com,12431.59,42005.04,46989.56,39576.44,22076.32,20097.54,10991.78
sarah.williams22@yahoo.com,29219.43,7702.18,33434.99,17192.5,8665.43,47060.5,9986.67
michael.rodriguez22@yahoo.com,2783.46,33792.31,48814.12,2686.13,41128.33,25656.02,33846.69
robert.jones42@protonmail.com,20580.47,41595.21,42737.02,8161.05,39285.98,7278.51,47598.94
john.jones17@yahoo.com,47291.33,49206.03,42647.62,19547.39,31947.41,22077.15,26821.52
john.johnson65@protonmail.com,48956.84,16597.41,30108.04,19952.98,45027.96,38526.93,26833.3
alex.brown97@yahoo.com,5008.25,15400.9,4074.32,36593.56,46735.76,11743.95,15785.88
emily.jones24@protonmail.com,10695.45,23813.43,49356.81,8639.04,46257.4,7408.53,5515.41
david.smith68@yahoo.com,19207.26,23073.34,1801.36,43949.71,29552.43,4486.7,44295.48
michael.garcia24@protonmail.com,25567.54,28029.61,19499.53,30871.92,24385.05,645.17,23192.08
robert.garcia97@outlook.com,28567.67,37776.88,5667.38,40392.8,4978.39,49346.73,11971.47
david.johnson85@protonmail.com,45555.68,49973.81,16518.78,10840.98,3143.93,38327.76,40041.51
chris.williams92@protonmail.com,5657.16,32879.5,19785.13,34807.63,27811.97,45078.48,14704.83
chris.brown32@protonmail.com,34674.88,45810.23,46833.96,36978.37,48188.05,21658.08,10102.17
chris.davis25@protonmail.com,5385.18,1124.18,583.56,28318.04,11574.83,31923.93,38880.26
jane.rodriguez83@outlook.com,5490.69,44980.82,34485.92,18039.05,22720.64,10415.39,28901.35
emily.rodriguez58@protonmail.com,28156.93,38262.5,1081.32,6089.89,34118.61,14024.02,18738.34
jane.brown81@protonmail.com,8054.74,12601.9,19269.32,17781.58,23879.68,29468.57,39096.96
jane.davis59@outlook.com,40802.01,28365.82,6917.69,33349.52,26388.74,46885.0,19855.08
robert.wilson23@gmail.com,25951.08,27685.2,1158.78,27073.36,24915.67,25610.41,32657.19
robert.davis99@outlook.com,31802.58,21423.76,46846.27,15083.98,15973.0,35976.53,1265.27
michael.wilson88@protonmail.com,37001.71,42274.85,3669.49,25957.91,41786.86,8805.02,42159.05
chris.miller74@outlook.com,2853.75,7177.56,14236.65,28838.86,40507.45,38999.07,30339.04
david.miller11@yahoo.com,218.17,29028.6,37092.23,933.64,11814.39,43294.02,14681.04
david.miller24@protonmail.com,22294.15,34379.32,361.41,5658.76,26490.75,27925.02,17273.34
john.brown75@outlook.com,43156.61,10028.69,12963.71,6212.24,25951.68,17638.3,7193.93
lisa.smith3@protonmail.com,1085.34,28837.23,18445.81,20155.66,8034.59,48306.05,36389.51
jane.brown80@gmail.com,24183.17,85.22,2380.01,2979.9,34700.4,9753.86,21218.24
emily.davis97@gmail.com,23754.77,41151.37,47028.05,25882.54,36540.07,39547.48,19324.48
jane.davis2@protonmail.com,160.6,20708.96,8938.49,10666.8,30924.22,49468.38,37502.91
robert.garcia37@gmail.com,25167.95,5151.44,29770.23,17788.44,2170.07,23808.38,6744.36
lisa.wilson52@outlook.com,3605.85,3296.51,41013.25,10473.56,36116.63,25439.18,11282.54
michael.williams28@yahoo.com,40710.78,41826.45,14734.36,12571.25,40238.53,18515.08,27371.3
alex.johnson50@yahoo.com,23232.5,47045.8,49234.86,16096.34,30055.43,23657.94,28206.55
jane.jones3@outlook.com,10083.06,41336.64,5795.35,24566.25,24873.96,32671.81,45543.15
john.davis31@outlook.com,14576.83,42614.01,47816.4,24651.71,37235.18,11321.28,7716.18
robert.brown57@outlook.com,21460.4,13399.71,43431.67,31270.82,33125.18,42049.67,23039.66
chris.garcia64@yahoo.com,33821.33,18686.9,25914.75,12130.68,8379.81,45757.45,31103.79
alex.rodriguez45@yahoo.com,20871.35,39954.95,26090.49,1043.97,17646.36,44928.92,4317.47
michael.garcia98@outlook.com,22183.73,35091.91,22027.02,8518.11,24134.27,37912.1,7299.1
robert.brown36@protonmail.com,13451.0,12008.83,24004.68,36220.47,29160.47,24694.19,11995.7
jane.miller85@gmail.com,36446.01,3566.7,49343.89,43479.52,29024.2,17887.29,47703.05
robert.johnson9@yahoo.com,33089.28,7292.22,18581.98,24045.11,11042.48,20874.68,5349.43
chris.rodriguez78@protonmail.com,2257.88,41725.19,8725.23,48653.18,45253.91,3642.45,19287.07
chris.williams90@outlook.com,34463.39,32045.91,15463.03,38322.42,45268.47,28179.19,2360.91
robert.jones68@outlook.com,4337.54,14119.4,12664.33,33263.25,13119.07,17636.04,3677.39
alex.rodriguez18@outlook.com,1722.85,42905.98,17829.55,2990.78,49521.46,47599.42,43952.1
michael.jones83@protonmail.com,28979.97,33557.21,27176.65,3433.68,1970.17,5904.49,22470.61
michael.johnson83@gmail.com,49296.06,44087.75,7050.79,28813.6,32832.76,46715.16,6962.21
michael.garcia16@gmail.com,19866.08,31108.16,43663.1,26605.86,31231.48,14473.57,35764.0
alex.rodriguez10@protonmail.com,36706.35,40553.26,26202.67,551.81,29093.24,28633.59,44380.95
sarah.davis71@outlook.com,37266.54,16882.79,38867.69,28171.92,46339.1,23586.48,17353.25
alex.rodriguez72@protonmail.com,44409.74,9732.9,39518.21,37078.4,29821.51,42989.39,19508.49
sarah.jones61@protonmail.com,9809.54,29505.18,1935.56,28195.89,2343.79,35848.4,21155.05
robert.miller97@yahoo.com,14430.24,23702.14,23952.1,43192.73,29777.86,37576.88,23725.48
david.wilson55@yahoo.com,24764.48,43642.13,12493.65,14972.38,8861.19,41829.5,20574.07
chris.miller71@gmail.com,8370.43,7405.38,27004.9,9421.05,11304.85,16639.08,38675.46
lisa.garcia87@gmail.com,37760.34,32815.0,28209.15,35892.57,26368.19,43739.06,28154.62
michael.wilson69@outlook.com,44596.86,19620.49,44332.38,46054.85,20302.43,10949.36,38267.27
emily.brown27@protonmail.com,14051.91,11410.42,6595.77,6630.77,46292.19,44470.91,4031.7
michael.johnson90@gmail.com,7640.02,48878.62,22697.39,47120.62,49333.07,31256.51,39141.53
sarah.garcia47@yahoo.com,24140.0,12919.51,32534.3,41521.23,45234.58,26747.54,10741.51
robert.brown68@yahoo.com,3798.41,29208.75,25689.67,46447.68,5842.64,20221.45,13013.63
michael.johnson46@outlook.com,48469.88,35590.42,49400.26,49722.73,13918.42,27798.19,32038.56
lisa.smith78@protonmail.com,43703.97,7171.74,38538.56,34891.99,18062.08,38983.47,2368.74
jane.miller13@gmail.com,24763.23,41773.72,38518.13,27031.7,22178.11,23060.06,21917.9
jane.davis44@outlook.com,274.37,15240.3,25695.2,29674.11,31889.24,25380.3,6687.73
robert.rodriguez8@outlook.com,36890.54,38739.69,37072.26,49933.84,46684.44,19043.29,34479.0
jane.brown1@yahoo.com,19385.21,46512.81,41211.13,21203.17,13382.7,7417.42,36006.14
john.miller68@outlook.com,47074.86,33404.97,42845.39,20177.06,33812.55,3750.83,18058.39
lisa.wilson63@yahoo.com,45343.39,27452.99,5290.83,8255.6,39555.59,2340.55,24519.25
michael.rodriguez37@gmail.com,18713.84,16189.44,6651.12,32382.3,35792.24,27762.36,10093.53
sarah.miller27@outlook.com,33924.62,1826.69,21228.21,29712.98,17535.73,46315.57,38264.7
sarah.brown86@yahoo.com,39612.56,23379.64,27640.0,12904.27,20604.79,26455.83,35299.23
emily.garcia32@gmail.com,666.06,3458.25,33162.76,26995.57,19157.63,38268.61,49077.93
robert.rodriguez54@outlook.com,20149.15,33636.89,14495.54,15916.22,12804.03,49845.04,42759.71
emily.jones55@outlook.com,33108.85,4645.72,25934.75,31172.72,31033.16,2585.97,8465.36
david.smith11@yahoo.com,18054.09,24254.59,24443.89,7785.05,16599.23,31749.28,886.6
david.miller20@protonmail.com,16943.34,35809.31,22690.98,35616.19,43951.95,49592.36,7619.91
jane.jones69@outlook.com,8384.75,48329.76,34435.96,14161.15,40887.02,25500.3,10556.02
david.smith29@gmail.com,38418.0,19051.7,9234.86,41216.03,13161.9,22463.33,27673.99
david.jones6@protonmail.com,15423.96,18066.34,35785.27,29788.18,32437.58,33100.92,14099.6
jane.brown25@gmail.com,22339.95,39103.29,40732.2,30432.61,31359.0,11529.99,48859.5
john.wilson84@protonmail.com,39490.19,39585.73,39791.14,37066.18,16740.77,15028.21,20576.99
lisa.miller20@yahoo.com,31236.0,262.84,20085.48,12750.97,4127.22,37988.2,4183.49
alex.smith75@gmail.com,25691.59,34294.98,27472.63,48953.39,23416.42,23102.93,7435.96
lisa.garcia36@gmail.com,18939.24,25449.26,45781.44,44987.8,20683.88,12728.7,42963.03
sarah.miller22@protonmail.com,5578.44,41771.56,34882.47,745.58,1196.16,16484.12,45375.43
michael.brown64@outlook.com,22598.64,15927.82,27089.68,5880.34,15063.23,27989.75,27893.83
john.brown28@gmail.com,29443.55,45017.78,4277.77,49277.85,16515.03,4729.56,32654.69
sarah.miller96@protonmail.com,47821.51,31249.96,35555.7,49815.44,48655.92,38249.5,23848.14
sarah.rodriguez89@gmail.com,22337.75,37663.77,33956.51,22295.2,48509.31,2641.89,6077.61
robert.brown95@protonmail.com,8670.5,11900.3,28103.35,3446.37,19740.87,28942.99,40086.63
john.smith25@gmail.com,30846.64,18190.43,352.33,2960.11,799.02,10913.18,29721.54
david.garcia93@protonmail.com,28523.91,11011.05,8399.99,16940.08,286.46,31933.93,23163.13
emily.davis29@gmail.com,30738.87,21309.29,42411.24,8539.42,27878.55,753.41,48745.76
emily.williams66@outlook.com,48270.7,47896.1,16019.53,20339.86,17605.82,28145.3,10645.77
michael.wilson28@protonmail.com,8754.27,28569.39,33410.68,18458.03,45055.68,24489.44,46830.47
jane.johnson39@outlook.com,5767.0,3965.48,41333.31,36935.82,15237.94,35540.5,10020.16
jane.jones90@protonmail.com,37218.8,48642.73,40540.84,34176.04,22652.62,42012.71,12554.4
michael.johnson63@yahoo.com,27860.37,42076.27,3511.43,28779.64,24350.98,43586.65,12738.03
michael.rodriguez60@outlook.com,4304.6,34957.13,23433.0,28687.32,13905.06,4598.23,49702.89
emily.johnson23@protonmail.com,14937.98,38971.17,19637.37,22042.63,37909.87,3691.53,40810.32
jane.williams11@gmail.com,6750.7,5305.6,762.81,8229.06,17004.01,36979.51,24821.7
john.garcia13@outlook.com,30013.85,33841.98,40422.87,19055.2,3621.82,6550.87,30788.64
robert.wilson71@gmail.com,40904.4,39625.86,39237.3,28930.82,46727.24,34265.91,12443.16
lisa.miller25@yahoo.com,37427.42,9139.87,49058.86,10678.24,47507.01,39797.58,38966.83
chris.williams72@outlook.com,8642.38,7978.93,35499.78,4156.17,27059.16,23860.8,6252.16
jane.jones46@yahoo.com,32188.84,38110.91,29502.48,3471.81,7201.61,30835.69,12512.37
michael.garcia75@outlook.com,24380.42,25633.12,19247.85,2439.77,15192.92,33460.19,24872.24
emily.jones92@yahoo.com,20383.97,3597.24,13493.09,42985.31,39854.01,49080.4,4877.78
robert.miller11@protonmail.com,40971.32,34034.91,32585.45,3756.08,28464.31,48492.23,29702.86
sarah.garcia8@yahoo.com,36689.61,14757.24,47476.2,47148.7,35820.21,49926.01,31576.02
robert.davis42@protonmail.com,48133.21,28653.03,13119.77,43648.72,25339.68,3226.08,20593.17
michael.williams31@gmail.com,21467.3,48749.57,5165.52,30818.34,27913.54,27493.16,30309.39
michael.miller70@gmail.com,21046.61,15321.7,21183.14,25366.18,36464.29,34331.03,35278.1
robert.garcia7@outlook.com,20295.53,42193.88,11285.1,34921.46,9912.89,11724.43,30006.0
robert.wilson20@yahoo.com,43616.08,15246.79,42353.68,46909.14,409.15,31165.88,38274.61
alex.williams43@protonmail.com,3380.83,23315.66,27883.74,36550.0,42647.48,38146.19,10004.77
robert.brown72@gmail.com,33002.84,39511.95,42683.22,48435.03,49739.01,38935.05,14275.26
chris.rodriguez51@gmail.com,24667.57,33501.32,22018.34,1233.7,27111.35,40274.38,48045.75
michael.miller94@yahoo.com,29310.47,9694.62,44746.05,39788.32,49262.73,24685.78,43350.31
michael.garcia38@gmail.com,14878.78,25674.06,39360.22,44084.54,39386.24,42217.5,32524.55
lisa.jones81@yahoo.com,33056.79,41632.42,23959.97,8576.17,41274.55,36633.3,5955.73
john.jones31@outlook.com,28912.23,7695.17,40397.76,14929.64,39517.47,13657.03,44517.57
robert.wilson1@gmail.com,40725.82,2896.39,3689.89,4647.52,45660.78,37437.14,35730.6
chris.garcia65@protonmail.com,43936.87,3262.71,19334.83,42340.58,14890.23,34185.36,11444.3
emily.johnson69@gmail.com,25432.04,21617.9,28446.31,19623.17,18798.81,44257.06,36810.33
jane.rodriguez49@yahoo.com,42451.12,20209.43,10224.73,39970.7,475.02,13787.55,12887.22
alex.miller25@yahoo.com,2942.21,14628.43,19404.22,42632.25,4461.78,4510.24,39206.68
lisa.jones1@protonmail.com,28938.1,41183.85,16790.18,19926.28,12986.1,638.31,16867.97
emily.rodriguez45@outlook.com,21997.72,24338.49,37622.73,22613.24,36223.62,30795.07,1258.94
emily.rodriguez10@gmail.com,23528.03,29605.25,27902.85,20186.8,7175.93,12606.63,10245.39
alex.miller15@protonmail.com,27220.54,23305.23,24749.15,2795.01,8244.57,14794.82,22158.88
john.wilson63@gmail.com,35181.17,39916.9,40340.85,39100.68,32656.7,21031.62,26431.49
emily.jones84@yahoo.com,31284.41,45986.95,44677.53,39151.03,9849.9,46743.28,37363.66
alex.davis16@outlook.com,47299.69,9936.52,46286.22,39626.35,42696.95,16941.19,35397.67
michael.garcia41@protonmail.com,14935.36,29841.75,2140.0,14129.73,41378.45,19627.53,33244.01
michael.johnson82@gmail.com,26437.38,46342.45,6422.53,208.93,12180.61,34329.18,487.0
michael.johnson60@protonmail.com,10653.56,29184.86,26981.83,45148.25,40313.41,28727.35,5529.95
david.johnson88@protonmail.com,13062.39,9220.97,41722.26,45536.63,32121.66,47444.09,4983.72
sarah.brown69@outlook.com,15676.85,30759.88,46746.12,11744.08,27479.61,13981.79,40520.86
michael.brown51@yahoo.com,39035.96,13497.63,37686.17,27015.76,24664.5,47420.47,15338.83
david.brown62@gmail.com,39111.7,7072.96,34042.89,10050.12,23816.94,41431.71,17981.23
david.brown75@gmail.com,23347.09,21961.94,45624.55,17722.97,8524.48,30686.6,2767.55
sarah.miller24@protonmail.com,3118.96,39765.99,10065.01,43678.86,13824.13,8425.2,44714.28
michael.garcia38@outlook.com,34959.77,24524.92,24482.7,11022.77,45510.98,38103.13,2280.32
john.wilson42@outlook.com,7075.22,40583.71,6267.14,47061.59,28050.69,38770.93,42287.38
chris.rodriguez21@protonmail.com,7337.64,23765.26,7019.03,42113.12,44239.67,32056.19,19130.39
chris.smith45@gmail.com,14269.51,47812.52,28742.64,13480.97,25340.76,23169.78,23476.84
robert.garcia96@yahoo.com,5087.34,23915.04,44681.79,18792.13,37760.52,3635.23,10774.96
chris.garcia29@yahoo.com,12540.68,3624.55,28026.37,104.17,36611.46,37838.22,24644.19
david.smith45@yahoo.com,17931.61,23845.98,36668.73,8588.88,19305.46,27663.94,40528.18
alex.johnson1@gmail.com,19868.77,14297.08,35355.42,46221.94,19639.89,16997.83,42198.68
chris.wilson56@yahoo.com,25720.93,32718.07,49779.95,6656.77,38758.77,33033.36,19625.95
david.davis85@outlook.com,35270.79,29408.14,31188.5,41272.69,9146.72,45320.59,11255.31
john.rodriguez88@outlook.com,33719.11,27684.68,49416.25,30200.61,40581.86,30688.94,2759.35
michael.smith25@gmail.com,42436.02,323.89,8256.65,46531.96,41974.21,42276.43,31387.1
alex.miller42@outlook.com,32074.84,22651.04,49742.13,19166.03,15684.63,39818.98,47098.75
jane.williams30@protonmail.com,31286.25,4697.19,46489.32,20565.7,21633.74,19511.82,8191.87
david.davis69@gmail.com,44376.73,48888.47,34765.95,21040.73,16590.59,22047.12,25417.45
john.davis60@protonmail.com,14507.88,6385.98,12200.87,16536.94,11983.82,47444.5,30449.07
david.rodriguez11@yahoo.com,5725.29,39210.78,11583.56,30362.1,46109.16,35279.73,13284.27
lisa.davis26@gmail.com,7803.83,20755.16,29331.17,23255.49,40423.12,20720.3,22905.76
john.rodriguez25@yahoo.com,7564.14,1060.32,26912.97,47981.27,39389.85,45317.72,14572.22
robert.wilson24@protonmail.com,31538.59,31537.52,48402.2,38965.06,36726.46,27876.17,47266.97
john.rodriguez28@outlook.com,26504.92,43404.24,7232.19,44662.88,10485.05,27952.98,32567.58
jane.garcia48@yahoo.com,16144.74,45107.15,5741.57,45146.28,28857.42,37703.69,41241.53
robert.smith5@gmail.com,20673.5,4123.46,20289.47,41449.19,39369.06,10602.49,16254.78
michael.jones50@yahoo.com,17171.04,19482.8,24148.2,14970.26,1451.57,25111.24,15431.24
jane.wilson40@outlook.com,4874.21,15676.9,19925.13,48914.64,32476.6,13705.38,17253.03
jane.jones16@protonmail.com,33.8,10108.94,45257.54,25841.07,16271.3,6920.19,1216.98
sarah.rodriguez99@protonmail.com,666.63,18777.56,45136.18,28376.15,7387.87,37693.09,32345.46
robert.garcia61@gmail.com,35325.0,44144.67,28006.92,21018.75,12357.41,2059.75,13639.93
lisa.jones21@yahoo.com,1717.24,33339.56,18105.88,3897.0,29534.09,16167.07,5081.4
john.johnson11@protonmail.com,11223.99,30891.0,39767.42,23343.0,14302.47,9781.02,42080.46
sarah.garcia72@gmail.com,3743.88,37052.81,7330.03,44215.46,26600.67,29012.18,510.39
john.brown42@gmail.com,44364.88,21233.33,39399.99,43362.22,44996.32,49131.14,14353.96
michael.miller99@yahoo.com,17674.72,46872.09,6764.71,1757.11,7538.96,24852.53,34207.02
chris.williams86@gmail.com,11963.1,37664.81,26418.41,23712.81,27721.22,30385.27,31247.53
emily.jones63@outlook.com,3025.08,35232.03,5041.41,22544.55,21035.46,21988.57,49503.49
sarah.smith28@protonmail.com,34494.34,34864.77,10428.28,28888.09,13885.81,32490.31,20335.14
sarah.rodriguez44@yahoo.com,11326.52,33042.36,22925.19,20393.37,47744.96,2714.03,30209.14
john.johnson93@gmail.com,46301.4,25119.88,160.52,10301.69,34880.08,108.78,22238.78
chris.davis54@outlook.com,15803.08,48506.81,29993.51,18157.9,25612.84,14000.98,44243.22
robert.wilson20@outlook.com,20978.96,24008.35,36893.65,16766.56,4445.6,22019.65,24094.45
lisa.williams57@protonmail.com,43365.23,27323.14,47096.34,33242.56,1949.26,2027.99,29579.12
david.jones66@gmail.com,15215.43,30262.88,8492.72,29897.77,19993.24,3586.32,48362.19
sarah.rodriguez41@gmail.com,25563.92,49843.03,6116.97,38775.92,21127.95,18016.9,41997.31
david.brown56@yahoo.com,16079.58,43126.91,28254.79,2587.01,20553.73,48189.46,24822.09
alex.wilson1@yahoo.com,18397.61,40723.09,6065.25,49792.59,24254.92,15037.39,47604.51
david.miller18@yahoo.com,8762.82,25287.17,13491.16,1415.99,9501.57,29802.78,7233.96
john.williams13@outlook.com,44861.98,1943.32,31051.98,35072.65,7343.28,32732.02,37699.07
lisa.brown83@protonmail.com,10128.56,49076.68,41362.77,18126.57,36200.15,24169.91,34260.35
emily.johnson93@outlook.com,40987.25,19506.91,43037.44,8300.56,12285.98,48420.17,37413.99
lisa.jones25@gmail.com,27116.66,7086.01,38866.09,14036.63,5302.05,13153.17,47147.07
chris.smith53@protonmail.com,20245.25,42470.66,12171.22,8022.03,28746.7,5463.52,8797.26
lisa.miller5@gmail.com,29614.17,13002.22,40409.75,21515.19,39646.38,17985.51,23498.84
michael.johnson50@gmail.com,49045.04,4607.23,41036.12,8743.71,14945.86,10942.76,9405.86
sarah.smith94@yahoo.com,44414.17,14514.36,30544.66,3309.96,17911.49,24001.76,43950.21
chris.williams43@yahoo.com,2833.82,11339.57,30817.0,10173.39,14970.34,26898.43,1862.9
michael.smith80@protonmail.com,36560.5,35066.25,39119.71,13099.89,31856.21,36747.44,38390.64
emily.johnson89@outlook.com,24205.87,18220.24,38723.5,30594.57,18225.61,1479.88,17773.88
robert.smith95@protonmail.com,44918.07,16998.44,47328.82,43999.1,9625.49,442.81,14469.18
alex.brown90@yahoo.com,15935.3,22838.39,8239.31,38710.09,35212.67,36355.74,30763.46
lisa.williams29@yahoo.com,34073.86,23823.75,46211.56,29149.5,4919.85,23768.9,29667.02
emily.smith52@gmail.com,17041.93,20108.26,24131.65,12597.15,32360.15,41261.59,28421.19
john.wilson76@protonmail.com,26563.78,29569.19,15850.07,15601.92,25798.41,46249.76,15959.14
sarah.jones54@protonmail.com,44910.8,7790.49,36750.96,31825.57,15728.51,19674.6,42533.39
david.davis83@outlook.com,44297.82,15390.93,40448.56,30523.99,8599.28,19278.32,45870.17
michael.rodriguez28@yahoo.com,30596.77,26767.63,25049.12,49493.48,14227.58,49478.15,46869.9
lisa.brown32@gmail.com,33636.28,19586.35,17568.44,5388.39,37726.6,27606.0,2009.64
chris.wilson94@outlook.com,6700.87,23739.59,22009.2,9763.39,23701.19,48543.98,37513.61
chris.williams31@gmail.com,33159.78,24065.95,38102.8,19544.93,18828.85,4527.57,36868.93
john.wilson21@gmail.com,33588.85,23673.8,24439.95,3936.43,47494.68,9850.61,5349.81
jane.rodriguez6@outlook.com,3363.01,16267.04,28642.13,45753.96,1691.88,9275.28,9855.2
sarah.wilson39@gmail.com,6759.87,2509.89,47918.41,19505.29,44162.33,40570.36,18444.03
lisa.wilson83@gmail.com,17450.61,32561.68,26854.38,34002.98,17327.93,15372.73,17564.77
alex.williams77@protonmail.com,48173.27,34552.22,41761.98,15265.68,5991.41,37113.75,31919.0
lisa.rodriguez77@gmail.com,22264.67,17202.1,29676.39,28106.5,33969.05,11872.83,22070.03
lisa.garcia75@gmail.com,33762.19,26647.68,20572.46,24000.72,4207.24,43387.95,28701.22
jane.rodriguez43@gmail.com,9076.36,5642.83,13701.36,21280.42,15233.13,27665.52,25857.96
lisa.miller11@gmail.com,3411.79,612.75,36075.98,26684.27,45748.16,33572.53,38917.83
emily.johnson27@gmail.com,47016.22,32906.75,12163.54,26316.59,46184.72,31722.09,35065.66
chris.wilson52@yahoo.com,12748.25,5931.6,15073.0,42348.98,5797.57,21467.61,37210.56
jane.garcia71@outlook.com,14094.88,6327.55,25016.7,17691.35,20918.51,40743.22,44652.45
alex.garcia50@gmail.com,11891.29,27246.96,37306.93,19984.73,36847.6,17828.78,22909.45
john.rodriguez3@outlook.com,39842.71,16342.51,21483.81,18300.37,22430.17,7744.46,32314.43
robert.garcia37@protonmail.com,35171.2,26140.23,32008.05,1743.51,15597.37,41430.68,28659.43
robert.davis19@outlook.com,47607.51,33015.12,42428.75,38965.26,17943.47,48538.55,24715.29
jane.williams26@gmail.com,4907.04,41140.64,4807.32,4482.8,48258.85,47739.24,45860.08
michael.rodriguez82@gmail.com,2169.9,5260.72,4578.5,12478.28,26486.63,26817.85,16039.9
alex.miller74@yahoo.com,7254.85,8388.94,36860.69,10063.1,26056.14,20488.19,43518.46
alex.williams67@yahoo.com,22898.15,6983.69,17307.31,35177.38,46436.3,21869.05,15196.16
lisa.williams84@outlook.com,18862.39,8940.94,29730.31,4148.79,32438.53,25168.61,13356.57
alex.wilson21@protonmail.com,45838.68,8084.01,43647.92,20095.01,5213.69,40015.0,20188.96
david.williams17@yahoo.com,22099.76,24975.71,37022.49,41265.0,16752.17,10119.7,22976.32
robert.johnson52@protonmail.com,34027.47,8689.77,27128.26,9073.54,21480.36,41352.67,43836.66
jane.davis46@outlook.com,6889.95,32683.92,14787.12,44133.43,22474.79,45515.94,42730.59
chris.smith22@protonmail.com,14.59,23501.46,37990.73,9660.49,1080.84,3412.85,49111.59
sarah.garcia46@outlook.com,10680.73,24508.64,3212.98,24776.89,20706.19,14956.02,32508.87
alex.johnson41@protonmail.com,6805.98,32865.51,13680.0,8697.2,7749.49,31155.52,27175.53
jane.garcia22@protonmail.com,26076.59,4098.82,33873.52,28866.42,3195.26,18033.76,16714.32
john.rodriguez99@gmail.com,37390.77,28465.88,29594.66,25598.48,25753.41,27369.06,723.79
jane.jones9@yahoo.com,23298.13,16935.28,10579.32,49315.75,12011.59,39683.41,43418.21
jane.jones52@yahoo.com,31156.5,15923.55,13977.76,14514.52,38652.88,33367.44,22776.58
david.brown1@gmail.com,19639.1,2649.78,16446.1,31920.54,8361.12,13410.3,15395.69
jane.miller33@protonmail.com,21087.03,40229.37,42113.79,4165.88,12056.81,29611.05,24289.05
chris.garcia79@protonmail.com,10062.31,45342.72,27177.93,21015.34,3132.84,6589.16,49330.7
emily.davis72@gmail.com,12912.45,4597.5,12002.48,11350.17,43767.86,16129.43,20271.65
lisa.brown45@yahoo.com,5120.08,41362.15,39270.38,22876.58,15224.2,19901.77,29275.59
lisa.garcia92@gmail.com,1346.28,39331.16,2525.45,28855.3,22292.67,16798.55,5320.01
john.smith91@yahoo.com,3309.37,2106.08,38423.92,10869.91,37854.44,14604.37,33348.31
david.rodriguez88@yahoo.com,47604.25,25574.87,18813.16,28216.9,36947.76,47913.37,39760.99
alex.johnson12@yahoo.com,45096.89,19161.91,1834.35,3589.79,48807.8,12366.16,46543.98
michael.jones83@yahoo.com,48300.25,25529.23,38165.56,30638.62,17055.62,11218.67,32956.59
lisa.williams6@gmail.com,20526.22,29473.23,14498.81,32646.23,45408.86,13803.15,6564.29
emily.smith14@protonmail.com,11582.98,8575.65,44953.41,21434.74,10042.74,41054.51,22787.05
sarah.wilson22@outlook.com,9591.83,23935.35,32635.69,26142.53,1829.89,48787.76,15615.86
sarah.jones56@outlook.com,25081.74,6276.92,39221.36,31326.71,30038.67,25136.75,48850.95
sarah.garcia44@protonmail.com,16618.64,38001.39,11932.0,30857.48,19870.38,21377.08,26358.08
john.miller38@outlook.com,23717.09,49651.97,25890.87,46722.81,34199.35,40880.02,16822.71
jane.jones46@outlook.com,22754.97,39697.28,27597.49,7602.65,47206.23,40201.35,12438.78
